Relaxation Parameter A,Probability P_f,E_avg,E_std,E_min
5000.0,0.046875,84291.6236068402,4984.529770971038,68645.48287343385
5050.0,0.1171875,84434.5023064542,4944.737478950276,73249.57687240187
5100.0,0.0859375,84961.37070131951,5782.021857841965,69246.44340489744
5150.0,0.0703125,86433.8730118028,5240.249275274793,75428.0701377031
5200.0,0.109375,87105.10391880918,5607.926694356137,74298.8556441835
5250.0,0.1484375,86653.80492480163,5525.393134172132,72058.39197562449
5300.0,0.140625,87056.69564799365,4659.800190937436,76369.40846140485
5350.0,0.140625,88068.10860092229,5619.673313161636,72260.66667396837
5400.0,0.1796875,88484.17205852274,5914.197313230174,74605.1590015654
5450.0,0.15625,88578.92489088156,5650.798792268982,74421.88638913
5500.0,0.1796875,88919.74650252554,6393.032960210117,74272.21097506481
5550.0,0.21875,88655.61440648262,5880.749468327811,66890.41103745857
5600.0,0.2265625,88738.96159313785,6272.224577538253,74810.11238299988
5650.0,0.1953125,91139.363875675,5843.220786790993,77788.65982712325
5700.0,0.2734375,90811.39785338638,5945.621926375211,72653.85522443801
5750.0,0.2578125,91501.90578679251,6573.733142243842,73412.10540091549
5800.0,0.25,92189.5537426426,6226.948856773425,76898.68040275236
5850.0,0.296875,92581.7407265361,6715.213955838724,75353.06669042446
5900.0,0.3828125,92492.36561971069,5945.635788634237,77758.4179563364
5950.0,0.34375,93624.13420249372,5827.972333617315,71743.01836052939
6000.0,0.3671875,93153.98716095604,6321.887566173106,73877.50903703785
6050.0,0.3359375,93843.52577551708,6360.530684067949,77571.94474222045
6100.0,0.3359375,94567.46962457556,6359.840703047194,78715.52359784505
6150.0,0.3359375,93821.75549965558,6503.703998719626,80391.96220480482
6200.0,0.3984375,95252.72534057361,6616.767440218915,78237.60754709819
6250.0,0.4375,96592.54024596784,6898.482695123615,78616.43937733828
6300.0,0.4765625,96962.91220042626,6268.994876912943,82069.90164973092
6350.0,0.4609375,96848.72548532019,6793.352394265637,80000.80551219464
6400.0,0.5234375,96910.52952021548,7718.4317882243,70349.3125381585
6450.0,0.5390625,97974.99414982772,7227.937922472603,79308.69499715528
6500.0,0.5546875,98433.55207565556,6722.360767141432,78745.82654093258
6550.0,0.453125,97097.3260929435,6845.683349603484,79007.4857194181
6600.0,0.5234375,97160.35709375341,7128.9806474271745,73232.98925660178
6650.0,0.484375,99631.81934817974,7094.620506570803,82356.10513182177
6700.0,0.5078125,99387.31206506386,7365.2957541818905,80426.4573668727
6750.0,0.546875,100363.29157506363,7788.339019104612,77313.19289946358
6800.0,0.546875,100810.06905214452,7282.485256012413,84327.71930356487
6850.0,0.5546875,101605.52821257344,7647.6145166392735,75931.60324348719
6900.0,0.5234375,101247.14492206172,7594.6257576439275,84315.65074211278
6950.0,0.6953125,101290.1583310836,7515.1149378383825,77899.65384684654
7000.0,0.578125,102992.51447680227,7779.440821337534,86985.16267547512
7050.0,0.6328125,102228.54895849123,8531.40638424836,77770.84953738854
7100.0,0.5703125,103223.21670384624,7352.666961136324,83310.95497190725
7150.0,0.671875,103702.68077929968,6958.890806520207,86182.80043082661
7200.0,0.7265625,103330.62203991602,8046.158259187513,81749.69676847267
7250.0,0.6953125,104653.26638723217,9246.70975041518,78945.82199761085
7300.0,0.6953125,104404.07558987878,7269.796905722233,86394.01226196403
7350.0,0.7421875,104254.15925360477,8048.129700234287,84398.65788573911
7400.0,0.6875,104635.12911307802,7726.384641271394,85086.25237381773
7450.0,0.7421875,105412.30073624843,8706.29283809192,77877.50339645788
7500.0,0.7421875,105336.64087135064,8107.177307973622,85728.4724771803
7550.0,0.796875,104358.19911675216,8252.08676713567,80717.1566089241
7600.0,0.71875,106555.67205236977,7915.127236534614,88968.32981617516
7650.0,0.7578125,107718.45531167489,8271.980529516577,86060.44943074568
7700.0,0.828125,107346.23749082192,8620.956850959525,84746.10287032533
7750.0,0.78125,106819.29079194598,9093.22170809137,86006.93497826823
7800.0,0.765625,108278.96852939799,7864.442236294801,88880.51281680609
7850.0,0.8046875,106798.6760207865,8468.692112656941,88215.1508816306
7900.0,0.84375,108386.9445069118,8557.698295155224,89424.65769805154
7950.0,0.828125,107938.94345087117,9989.560925557686,82505.96599641471
8000.0,0.8359375,108462.1552936349,8674.597642913921,87520.54449553671
8050.0,0.8828125,109549.06045851932,8853.108621071728,88243.49991737911
8100.0,0.90625,109823.53084173263,8796.360475208687,84996.92016629002
8150.0,0.8515625,109072.53085333404,9059.534476079078,90475.8476470079
8200.0,0.875,109970.14260512737,8666.241503981246,83254.18938837334
8250.0,0.9140625,111157.30378528431,8721.916515423298,86608.27678302024
