Relaxation Parameter A,Probability P_f,E_avg,E_std,E_min
878.0,0.03125,11624.152000070813,909.9275565392705,9649.06340992183
883.28,0.046875,11486.769590598426,913.7598816281469,9342.280664701364
888.56,0.0390625,11709.02120888941,864.8349509738758,9944.912089639802
893.8399999999999,0.0546875,11542.961276339833,811.6731568046015,9843.422476063206
899.1199999999999,0.0625,11767.921516067778,881.1532487263746,9515.43116710073
904.3999999999999,0.046875,11742.74444338595,868.806102728783,9849.22510723878
909.6799999999998,0.015625,11669.851129893541,800.7207036608326,9571.160031110536
914.9599999999998,0.0234375,11674.554220316266,847.0852590398251,9630.553669652567
920.2399999999998,0.046875,11892.779973306553,929.1473842950353,9790.59872681208
925.5199999999998,0.109375,11873.99371341183,925.8319818517017,9548.452589377324
930.7999999999997,0.1015625,11940.165014207276,947.6414039976873,9668.451673659867
936.0799999999997,0.0703125,11951.918493956458,797.9029358474286,9938.442334353218
941.3599999999997,0.09375,11861.069431400714,841.2773158299851,9529.171776374293
946.6399999999996,0.0859375,11844.704077128532,885.7491346892652,9534.700318691976
951.9199999999996,0.078125,12023.034477734349,837.0782050850183,10084.234168635237
957.1999999999996,0.1171875,12114.20724905986,855.0055013096647,10077.03163189326
962.4799999999996,0.1015625,11977.150513846778,998.6708556722001,9385.878059496645
967.7599999999995,0.109375,12018.389508275583,912.4680534928528,9964.994431391438
973.0399999999995,0.125,12118.777422028605,899.7264822837849,9620.53622974064
978.3199999999995,0.1328125,12172.146907007611,853.0847776620063,9696.24534956117
983.5999999999995,0.1328125,12099.237785311181,883.9906999445981,9553.264800505152
988.8799999999994,0.0859375,12158.42151414028,920.5610919853892,9919.677182739157
994.1599999999994,0.125,12248.988471786299,990.8729903400387,9931.707326002695
999.4399999999994,0.1875,12292.582878415338,877.3839389578768,9794.756582933776
1004.7199999999993,0.2109375,12282.600862736712,949.9481276509248,9901.021280270514
1009.9999999999993,0.1875,12229.725611230053,871.5637068587247,9853.48773263074
1015.2799999999993,0.2734375,12249.86281626333,966.2774792616551,9942.162571347231
1020.5599999999993,0.21875,12406.047218434544,974.6169206412235,9218.309804337834
1025.8399999999992,0.25,12534.03208390154,988.1339088356428,9736.47826897094
1031.1199999999992,0.2578125,12486.33376055156,954.3401812984132,9936.1319164202
1036.3999999999992,0.2734375,12463.118258560908,924.7681028800881,10272.638763729141
1041.6799999999992,0.2578125,12459.089233188422,915.0913426799327,10327.202452957034
1046.9599999999991,0.2109375,12478.53605548426,977.6898406000012,8745.886438450609
1052.239999999999,0.234375,12482.174642597154,1075.5437945196325,9264.762199052486
1057.519999999999,0.234375,12552.786475529481,1010.1900551286768,10216.0282190332
1062.799999999999,0.28125,12566.121764788793,873.780149451935,10437.67108245832
1068.079999999999,0.3671875,12653.907464940556,1029.2431488877994,10218.31123223783
1073.359999999999,0.328125,12717.452636765836,975.7859878774659,10255.65760858816
1078.639999999999,0.328125,12617.67016012508,1016.1285512924414,9886.494598955382
1083.919999999999,0.3203125,12648.430586702585,983.5302255501373,10407.533334420485
1089.199999999999,0.328125,12840.38725026726,1008.6671466831763,10533.297335991134
1094.4799999999989,0.40625,12756.824281655729,1030.7394194431406,10052.810061357348
1099.7599999999989,0.3671875,12688.117442358507,985.1509345146854,10101.124804705476
1105.0399999999988,0.3046875,12636.49665842598,932.314517835835,10478.747397349958
1110.3199999999988,0.421875,12737.202257068782,951.1423694010776,10594.422379366879
1115.5999999999988,0.4296875,12776.876804296715,969.1163649897893,9656.000409321052
1120.8799999999987,0.4609375,12732.375289856971,938.5727158257927,10770.072855681428
1126.1599999999987,0.4453125,12909.294990814604,975.1806174362716,10113.020291460416
1131.4399999999987,0.4921875,12888.04641545714,1050.7889173405067,10424.554408924829
1136.7199999999987,0.46875,12954.153916687106,1034.0899978572731,11053.484949919293
1141.9999999999986,0.5078125,12960.36598813476,839.123701795236,10762.28941000389
1147.2799999999986,0.3984375,12885.464743439292,990.0675726912071,10166.726969556046
1152.5599999999986,0.5234375,13064.256056440834,1022.7354947312708,9423.31616338018
1157.8399999999986,0.53125,12969.387916577114,994.895272896006,10392.111494840981
1163.1199999999985,0.484375,13083.224184946701,915.2198040822257,10714.937311306741
1168.3999999999985,0.53125,13016.975701312578,1009.8434107307179,10692.625454338558
1173.6799999999985,0.5390625,13081.262689783254,994.7553121282332,10949.256392723299
1178.9599999999984,0.5859375,13033.246121325885,1080.1699972379315,10200.172625176448
1184.2399999999984,0.609375,13121.58719831098,1076.5141651485528,10350.8807519092
1189.5199999999984,0.6640625,12999.787996290315,1025.8348879355374,10723.261257464663
1194.7999999999984,0.6484375,13198.04114563218,1018.8476019671045,10989.64845365299
1200.0799999999983,0.6796875,12908.797229226888,1082.392455045104,10440.259381270072
1205.3599999999983,0.5390625,13181.21524841933,973.1875883424981,10390.000325379311
1210.6399999999983,0.59375,13083.960588651737,901.5357654803503,9236.811663200431
1215.9199999999983,0.6015625,13142.86536235288,1026.8881032632564,9614.079309917899
1221.1999999999982,0.6953125,13228.172447289598,952.6032453200331,11221.195706570426
1226.4799999999982,0.65625,13341.314571552397,1046.1572018694687,10891.113877508775
1231.7599999999982,0.6953125,13288.137836074513,965.0289227109793,10530.618427574474
1237.0399999999981,0.65625,13136.198949517691,1128.6360326064266,9865.494975017413
1242.3199999999981,0.7265625,13379.914147697446,1125.3609891321153,10859.919181753568
1247.599999999998,0.71875,13503.517388671902,1122.368051980645,10441.963311187006
1252.879999999998,0.6640625,13359.844024756845,1036.340606075956,10880.197935126664
1258.159999999998,0.7578125,13479.957633273456,1088.3227603487856,10749.610060042047
1263.439999999998,0.6796875,13270.541328795394,1093.4558508547293,10632.975618677578
1268.719999999998,0.71875,13323.563125987092,1124.217147261031,10276.774018987533
1273.999999999998,0.8125,13390.685627448549,1033.2656390638322,10590.463447278918
1279.279999999998,0.796875,13398.66730775203,1067.3810962261944,11160.67138636735
1284.559999999998,0.7109375,13332.884005428923,1086.4826216144338,10857.299582568783
1289.8399999999979,0.8046875,13519.133353513298,1049.1268605548519,10661.478109522432
1295.1199999999978,0.796875,13492.462578742812,1144.0024269102244,10336.60987467863
1300.3999999999978,0.8046875,13568.615772183417,987.727267625211,11302.728320778537
1305.6799999999978,0.8359375,13606.5059725608,984.7904003465252,10434.180566945332
1310.9599999999978,0.875,13419.4085031257,1091.2488486768625,10119.807900208136
