Relaxation Parameter A,Probability P_f,E_avg,E_std,E_min
1757.0,0.0859375,20442.571485561864,1535.9609529295992,16542.90364308501
1767.55,0.1015625,20672.727146596575,1546.961616754161,16548.77194444774
1778.1,0.1640625,20734.03179224471,1727.1316545362897,16412.205918271895
1788.6499999999999,0.15625,20860.30902283346,1615.5560159633683,17513.665715727504
1799.1999999999998,0.1171875,21024.44900445123,1718.1428200216853,16645.878459631116
1809.7499999999998,0.125,21143.30666553629,1478.2280532388847,17377.735647634792
1820.2999999999997,0.140625,21127.4596330268,1499.8581488174084,16741.275000961337
1830.8499999999997,0.140625,21155.600455896572,1380.9406789646232,17409.45777393937
1841.3999999999996,0.1875,20955.161132909816,1510.1666550613043,16383.469369363651
1851.9499999999996,0.15625,21381.695513037943,1535.2851821897066,17803.47665110574
1862.4999999999995,0.1640625,21355.772131665315,1550.6342086831355,17757.62396550484
1873.0499999999995,0.1796875,21224.80268810022,1632.3011400508651,17667.260250321182
1883.5999999999995,0.1640625,21453.09953742341,1659.996547455055,18177.294351351055
1894.1499999999994,0.1875,21427.930424935068,1502.6689145408197,17682.34841543433
1904.6999999999994,0.1953125,21604.504885943592,1592.0587565782228,15752.046727815687
1915.2499999999993,0.296875,21846.101298694237,1812.8631122077638,17443.429815668074
1925.7999999999993,0.2109375,21503.84400936352,1591.557078407641,18314.646595452476
1936.3499999999992,0.2109375,21718.681829442656,1618.535027020315,18290.56407427114
1946.8999999999992,0.2265625,21540.567702368397,1725.3042320880013,16782.279904096795
1957.4499999999991,0.2578125,21446.121998043473,1563.6484910181716,17637.132982805342
1967.999999999999,0.2109375,21791.811389054437,1633.9289733976425,17473.684961048144
1978.549999999999,0.2890625,21812.874099522345,1864.581995639835,17460.15139760467
1989.099999999999,0.3125,21624.099146956443,1613.847538035612,18224.66219067249
1999.649999999999,0.3671875,21852.326449982073,1478.7771978398625,18676.10896782062
2010.199999999999,0.34375,21969.133230768653,1587.0795495036416,17304.162844964667
2020.7499999999989,0.34375,22046.89709338357,1583.4406422784243,18838.12132214468
2031.2999999999988,0.3515625,22133.12173877607,1642.0887930057227,17920.178598697894
2041.8499999999988,0.390625,22104.095362428558,1716.4570549455598,16279.053534808714
2052.3999999999987,0.40625,21836.881041753848,1968.5106312724051,17029.841086761706
2062.949999999999,0.4140625,21988.4167289736,1633.1741823835698,17321.33385760583
2073.4999999999986,0.375,22072.308556382428,1864.6658489679683,17973.040093516232
2084.0499999999984,0.390625,22278.808059742325,1747.3773038233487,17600.820114157512
2094.5999999999985,0.5234375,22390.622657569656,1844.1347764686427,18508.867963130993
2105.1499999999987,0.4296875,22413.28368230561,1800.341859656712,18030.32505322418
2115.6999999999985,0.4296875,22233.46764775831,1589.5939666229635,19010.32929525386
2126.249999999998,0.4453125,22306.916925883936,1615.9177600053442,17457.138904406034
2136.7999999999984,0.5859375,22589.105989227264,1818.1685991278703,18008.709069276636
2147.3499999999985,0.5,22537.991457033462,1842.2085387537697,18712.246695714333
2157.8999999999983,0.4609375,22696.93516174895,1860.7235573148437,18505.74301187134
2168.449999999998,0.5625,22680.33499883764,1757.1630391796157,18784.702218503837
2178.999999999998,0.5,22858.565896969565,1797.0466973156613,18965.63827435048
2189.5499999999984,0.5234375,22826.296484454062,1735.7055201958478,17592.07019628174
2200.099999999998,0.546875,22680.500394727595,1694.4586553617912,18961.31048661258
2210.649999999998,0.5859375,22866.107639605627,1810.6654065367195,18878.539151080447
2221.199999999998,0.59375,22500.904356284416,1805.7935312319103,17318.711835125607
2231.749999999998,0.578125,23090.508256394,1910.5197834783773,18228.526059891767
2242.299999999998,0.578125,22804.782682040255,1801.9335222517088,17694.93596208337
2252.8499999999976,0.5859375,22916.71629938298,1933.4559036257883,16998.05966467809
2263.399999999998,0.65625,22895.66787224278,1926.9376387597056,16607.720814436718
2273.949999999998,0.5859375,22970.804102954506,1837.5358821738862,16987.920189218014
2284.4999999999977,0.6171875,22870.24031937915,1885.7412398941062,18250.468576736734
2295.0499999999975,0.6328125,22886.711131546705,1725.9177352176296,18037.407901833503
2305.5999999999976,0.5859375,23015.92788921007,1811.7184217188362,17983.671438444842
2316.149999999998,0.6796875,23003.55653608997,1975.6756579819564,18807.542070043113
2326.6999999999975,0.609375,23353.367396843398,1816.9320998484127,18544.07929981817
2337.2499999999973,0.6640625,23174.65446762667,1725.928429081128,18525.936819217837
2347.7999999999975,0.671875,23143.722780272772,1891.7990994557722,19023.968353627002
2358.3499999999976,0.6640625,23182.640632065362,1937.4092532875961,18799.73647182682
2368.8999999999974,0.71875,23113.723783442474,1797.4115124141663,18395.55399820597
2379.449999999997,0.71875,23430.87192308322,1844.4142117577644,17591.300921777816
2389.9999999999973,0.6953125,23351.90573146515,1957.3632983880293,17069.985613481927
2400.5499999999975,0.71875,23394.87771879397,1937.5359793961177,18226.955640454777
2411.099999999997,0.6953125,23310.087163581164,2034.9049411539838,18906.509323615013
2421.649999999997,0.71875,23467.7957657542,1783.516116998223,18049.975372763
2432.199999999997,0.78125,23432.986943327283,1945.8793224450947,19324.827972097482
2442.7499999999973,0.7734375,23826.977433734857,1915.3036357903338,19393.23920596378
2453.299999999997,0.8203125,23519.91668837124,2262.9236040900278,17257.207679138868
2463.8499999999967,0.7578125,23485.406682226727,1824.2757915271027,18782.911712458517
2474.399999999997,0.75,23628.67561837155,1819.9755575619563,18882.95376900956
2484.949999999997,0.7890625,23728.681982529968,1983.8298302433616,18427.02714454911
2495.499999999997,0.78125,23612.492132639934,2007.3938868164896,19262.710441409872
2506.0499999999965,0.8046875,23461.03636344007,2179.6903243846878,17468.382925301907
2516.5999999999967,0.84375,23805.52257374359,1990.5311601809465,18984.933685486758
