Relaxation Parameter A,Probability P_f,E_avg,E_std,E_min
234.0,0.0625,4007.384394090696,235.2722670747002,3490.803743782026
236.66,0.0625,4064.169644299343,223.9132363988565,3402.2855607048386
239.32,0.0390625,4112.73977399419,250.9042049254313,3419.269982507323
241.98,0.0625,4089.981171335087,239.21836197609537,3401.1634494244736
244.64,0.0546875,4158.0371675020615,232.3076611841199,3653.2004307866027
247.29999999999998,0.1171875,4128.408171738157,263.50996964049006,3470.0604661982743
249.95999999999998,0.09375,4196.408782089229,242.78577587059942,3673.090602765107
252.61999999999998,0.078125,4203.4262653546675,293.84401399090046,3410.265215262223
255.27999999999997,0.1171875,4224.710258873719,286.3286997498903,3526.031115597816
257.93999999999994,0.140625,4282.453449601008,254.80042170483,3628.353905310056
260.59999999999997,0.1484375,4269.039815783447,246.6793512009696,3549.1472477206735
263.26,0.1953125,4323.950427359226,327.9884348843306,3534.356326579651
265.91999999999996,0.21875,4328.456232709623,296.2356027027454,3564.5383826886027
268.5799999999999,0.2265625,4375.520198098824,275.3365325024937,3590.827307361451
271.23999999999995,0.1953125,4393.827336893006,255.26018569327664,3687.6553892183147
273.9,0.1875,4451.300028403817,295.21232907381426,3670.760198830105
276.55999999999995,0.2890625,4434.068587999606,283.4514845265723,3838.0130560947327
279.2199999999999,0.25,4479.628624798025,267.0535160570012,3850.091134631406
281.87999999999994,0.2578125,4435.225883618218,295.89381263089814,3513.8879701497535
284.53999999999996,0.296875,4515.05454171938,281.7150261914563,3839.647054954532
287.19999999999993,0.3671875,4598.774668051256,309.2251631363886,3731.364998391682
289.8599999999999,0.265625,4623.444047889699,298.4934297608058,3916.896332982744
292.5199999999999,0.390625,4642.18106743156,306.06199455352066,3633.221505800331
295.17999999999995,0.3984375,4539.6167187751835,323.548198351806,3662.374656976619
297.8399999999999,0.4609375,4605.248566229633,326.4308565719718,3914.4637779003824
300.4999999999999,0.4765625,4715.1211943185635,304.84875723036635,3749.752637529813
303.1599999999999,0.4296875,4708.988762528853,348.42609846456264,3874.7986105348064
305.81999999999994,0.484375,4699.768156071078,312.85241679852425,3954.6441855191915
308.4799999999999,0.5390625,4746.932051128461,312.7561490850906,4023.3009833157557
311.1399999999999,0.4375,4782.275131345507,364.1711316416539,3607.397198592318
313.7999999999999,0.46875,4776.756109946443,327.52127287956563,3921.614037878926
316.4599999999999,0.578125,4814.872094798361,327.46156858830597,4046.768319750803
319.1199999999999,0.46875,4823.928072971979,364.8211880425661,4053.148928889208
321.77999999999986,0.5234375,4847.188860308307,370.6241741469858,3819.780724925826
324.4399999999999,0.5234375,4809.006375565133,342.41419624133846,4029.7914415341747
327.0999999999999,0.65625,4865.269517436966,367.77204953081514,3836.557523387288
329.7599999999999,0.65625,4865.304749671152,322.107677091211,3815.126116167081
332.41999999999985,0.578125,4971.828052613031,343.90901059993564,4161.068223820472
335.07999999999987,0.5703125,4977.145205413384,363.5961465562612,4042.5953286308977
337.7399999999999,0.71875,4977.169080193078,385.8221814083964,3853.4336439547296
340.39999999999986,0.6875,5017.6315211638375,377.0817902753403,3957.328586864998
343.05999999999983,0.6328125,5000.439184337235,367.19465886037597,4135.092026812061
345.71999999999986,0.6328125,5043.368912471536,373.53167428337724,4168.649489003754
348.3799999999999,0.65625,5103.290775360165,417.3250466008765,4183.042731791527
351.03999999999985,0.7265625,5077.041540726294,391.5225105875027,4145.917404470158
353.6999999999998,0.6328125,5151.363625311125,356.36658833143395,4249.652584780812
356.35999999999984,0.71875,5123.830915182419,419.7581781376534,4064.436624349124
359.01999999999987,0.75,5128.291672615679,394.9332644841588,4075.909535378534
361.67999999999984,0.703125,5171.837631263719,419.617084748794,4377.132493586083
