Relaxation Parameter A,Probability P_f,E_avg,E_std,E_min
218.0,0.0390625,3695.8561984333214,238.0431410339199,3180.5690767095366
220.82,0.046875,3701.0081104614083,229.60683136672915,3146.62666617775
223.64,0.0078125,3741.638393974604,230.85113987482418,3140.8828977701796
226.45999999999998,0.0390625,3756.7346776013233,242.3005384712558,3021.051598326012
229.27999999999997,0.0390625,3808.520933421789,247.93826630045865,3281.1903779832282
232.09999999999997,0.0546875,3848.255723445301,236.26255314000474,3193.8218444782124
234.91999999999996,0.046875,3876.656646057308,289.5152296561186,3029.204349163296
237.73999999999995,0.0859375,3855.8194907166353,234.83516863997227,3349.4697951885064
240.55999999999995,0.0546875,3908.581634315899,258.5395552724325,3384.1577752987087
243.37999999999994,0.1484375,3926.7701724286717,260.0374876360458,3335.1075431573627
246.19999999999993,0.1171875,3954.1818233677277,293.42867458777295,3236.940797531828
249.01999999999992,0.1328125,3954.1714796099204,237.24685853639255,3342.150238883818
251.83999999999992,0.1171875,4003.163594785407,261.9723598437365,3289.782123368059
254.6599999999999,0.203125,4040.25996449287,275.2908655557852,3344.0629555852975
257.4799999999999,0.2109375,4035.5884453010754,281.0420408539855,3310.5604163430125
260.2999999999999,0.1640625,4031.958917573728,279.50995271849246,3452.4352851428685
263.1199999999999,0.203125,4127.1200796282355,279.26805016382843,3237.1250219589474
265.9399999999999,0.25,4124.213031293946,289.952666417573,3357.802009704623
268.7599999999999,0.234375,4186.619097394614,322.020638926379,3375.033982818424
271.57999999999987,0.296875,4187.428219901249,329.8294711829477,3540.2696556878946
274.39999999999986,0.265625,4216.238047830119,301.74077349006535,3523.240773324127
277.21999999999986,0.3515625,4238.866007633683,315.6356015153116,3487.3240320440273
280.03999999999985,0.328125,4261.255336361968,302.3064994853112,3461.0125189949013
282.85999999999984,0.3515625,4325.532472583774,339.4139889790071,3542.4450681976414
285.67999999999984,0.359375,4304.167907972069,289.87134843436075,3643.3248183738833
288.49999999999983,0.40625,4375.9558210921405,275.89644584066855,3757.954243161039
291.3199999999998,0.390625,4391.804655218513,313.90786552953597,3528.566177252378
294.1399999999998,0.5078125,4431.525255131874,325.32472672068604,3720.108503478481
296.9599999999998,0.421875,4445.462249357909,325.5468985690636,3675.9451080382823
299.7799999999998,0.4609375,4453.399270622335,318.6638648826039,3743.9164392372295
302.5999999999998,0.4921875,4511.758423697107,345.3934417043435,3577.5524819365855
305.4199999999998,0.53125,4486.234976449301,376.13242087697637,3557.6498196369885
308.2399999999998,0.5234375,4536.471889978163,356.35478225979705,3324.160024836736
311.0599999999998,0.53125,4579.850101366435,370.0239405752086,3196.454152318169
313.87999999999977,0.53125,4554.688823895947,373.6480871814143,3725.7223569466623
316.69999999999976,0.5546875,4599.153739263922,352.0808401398694,3569.946256810992
319.51999999999975,0.6171875,4642.766019126269,334.07702269750865,3852.4650355531085
322.33999999999975,0.5390625,4646.245698236116,374.8755184642568,3713.8897819032245
325.15999999999974,0.625,4697.84349573389,394.809165381068,3544.5355498668687
327.97999999999973,0.6875,4729.943937006976,342.0180378874863,3819.5117820727537
330.7999999999997,0.609375,4715.575452610612,363.1460904393262,3925.171975827163
333.6199999999997,0.65625,4779.775621418191,401.8453642656998,3796.3064112877582
336.4399999999997,0.6015625,4760.997070920452,377.42161774740407,3920.297664246489
339.2599999999997,0.7109375,4764.783556792781,391.2709991109021,3806.2710882815263
342.0799999999997,0.671875,4789.067089736954,386.52718023252567,3903.6102630595124
344.8999999999997,0.7265625,4881.554450667708,391.8196983850209,3986.2539263246217
347.7199999999997,0.703125,4888.824121994327,381.95248688808886,3823.650186316776
350.5399999999997,0.703125,4879.57983587081,380.5848476569844,3746.1100959276664
353.3599999999997,0.828125,4873.9092411043885,401.71627934537446,3901.4623437432274
356.17999999999967,0.7109375,4930.629985838476,414.82290035120144,3722.9029217558746
358.99999999999966,0.8046875,4968.961389781208,396.10724298511064,4047.3091141580917
361.81999999999965,0.7734375,4939.22340047941,436.6411435474771,3832.278451348164
364.63999999999965,0.8359375,4980.564527911305,443.7013869600124,3739.9960362372367
367.45999999999964,0.7578125,4997.690196306787,415.1235062240773,3936.3361440067747
370.27999999999963,0.84375,5024.4478837563365,393.60642640008854,3919.9290245899247
373.0999999999996,0.828125,4999.457823915049,405.48925480323726,3803.1802159074796
375.9199999999996,0.8125,5080.715010682011,469.5041497204413,3946.61175247145
378.7399999999996,0.7578125,5068.430753067834,395.9637563995494,4172.749746828875
381.5599999999996,0.828125,5149.125882758252,510.3479143656974,3626.1151765623654
384.3799999999996,0.8359375,5131.124439234668,435.0895972958242,3937.0748871825017
387.1999999999996,0.859375,5026.621734375624,472.47768905392707,4091.3916941767566
390.0199999999996,0.828125,5201.210460118146,480.31377984159025,3821.193351334565
392.8399999999996,0.875,5176.899596788685,441.42836121009026,4141.252180738036
395.65999999999957,0.8515625,5200.55263001845,440.8434096372682,4053.16701821929
398.47999999999956,0.8828125,5177.100163743867,487.3071524615032,3913.8077576377764
401.29999999999956,0.875,5204.47483368834,469.80220069013103,4140.441022138501
404.11999999999955,0.8515625,5264.644248005187,493.3458642103943,4288.650193375186
406.93999999999954,0.9296875,5274.154297659835,470.439937435442,4230.9259758627195
409.75999999999954,0.890625,5306.590359228491,501.93399738562454,4103.768558507854
412.57999999999953,0.9140625,5353.692198238069,480.66140904310424,4165.431579819262
415.3999999999995,0.8828125,5345.290757561335,438.51566981939294,4492.677672368845
418.2199999999995,0.96875,5324.362110252692,514.0873470270569,4137.082419564056
421.0399999999995,0.9296875,5430.037865897421,487.47350929402927,4207.383105860659
423.8599999999995,0.96875,5381.071576802064,473.5894387028577,4138.767359585148
426.6799999999995,0.96875,5451.7369982808605,506.80873792297785,4127.65550762822
429.4999999999995,0.953125,5384.514399714784,482.3671010534715,4258.746347519114
432.3199999999995,0.9296875,5386.172799641914,488.26889692994087,4208.415861014932
435.1399999999995,0.9296875,5400.242210141212,448.01556194126107,4449.987261429833
437.95999999999947,1.0,5349.297248675553,492.5713800631763,3970.2572507382974
440.77999999999946,0.9453125,5468.362545947112,489.24643350607465,3888.524587488282
443.59999999999945,0.9765625,5501.6039144642555,501.22836550777816,4168.182389855763
446.41999999999945,0.9609375,5462.978378292847,488.0238090602718,4255.026535428067
449.23999999999944,0.953125,5615.282414686337,491.9759330654863,4208.692685100006
452.05999999999943,0.9765625,5495.954910556575,475.92702489564823,4222.394646597189
454.8799999999994,0.984375,5545.22474937545,589.3359587549287,3993.8175603815616
457.6999999999994,0.984375,5577.788493686943,500.3844563874125,4448.572289025498
460.5199999999994,0.984375,5495.5520960122485,512.193788785793,4349.466449487783
463.3399999999994,0.984375,5626.091179770102,596.8316694714873,4030.056303460704
466.1599999999994,0.984375,5568.8531057210275,481.7836679810442,4564.458669804109
468.9799999999994,1.0,5607.710018581019,527.8218919978755,4585.463115045492
471.7999999999994,1.0,5588.5170330633255,550.2660089358295,4329.766039281782
474.6199999999994,1.0,5574.943664611176,531.2865497695213,4365.006694220676
477.4399999999994,0.9921875,5667.036408040111,480.4363942012762,4507.802011953812
480.25999999999937,0.984375,5580.116629914657,537.6095982509898,3981.6834645166964
483.07999999999936,0.9765625,5644.098564320039,487.8531846928499,4441.912666693661
485.89999999999935,1.0,5637.1067473063,556.7149070706133,4325.649995541393
488.71999999999935,1.0,5711.015548244922,540.0730845150063,3738.438422041585
491.53999999999934,0.9921875,5645.987156437967,528.3934874182823,4518.365212725916
494.35999999999933,1.0,5732.429931486602,592.5563620351077,4266.364440977206
497.1799999999993,1.0,5708.146638272608,546.4021813220397,4331.193778851175
