Relaxation Parameter A,Probability P_f,E_avg,E_std,E_min
4375.0,0.0078125,77300.68921104146,4170.511928511662,69033.81258366507
4418.75,0.0078125,77459.08980710096,4753.095009875947,64368.52044299722
4462.5,0.015625,78017.27483023093,4450.958100365275,67939.03727660375
4506.25,0.0390625,78764.03404036873,4484.315666002834,69582.04239217416
4550.0,0.046875,77974.24628515722,5468.312371468738,63789.091128840984
4593.75,0.03125,79303.4571407733,4964.149365045888,67849.49779522978
4637.5,0.0703125,79163.22576253829,5002.141149218143,66045.77830019803
4681.25,0.0390625,79962.74457072883,4550.751152380639,65895.10355454613
4725.0,0.0625,80647.56185727431,4904.965755460256,68081.37756215455
4768.75,0.0390625,81997.21424793049,5095.453565120335,69814.82214681254
4812.5,0.0859375,81449.17008120127,5195.036800189408,67759.79904248871
4856.25,0.0703125,81888.7073845939,5512.6390875205525,68611.49710795772
4900.0,0.0703125,82130.1594490498,5091.801220028629,67113.14208982332
4943.75,0.0859375,82913.40852741821,5307.5373112774205,69348.08163679784
4987.5,0.125,83558.97599095797,5419.041442262905,71412.13460647283
5031.25,0.1171875,83441.62544932932,4997.896651951954,69245.29613302005
5075.0,0.0859375,83460.65166086449,5463.723561607097,71127.23483148601
5118.75,0.1171875,84830.86222793446,5226.66877281544,74493.68654331358
5162.5,0.15625,84863.62030198745,5985.518766838987,69962.56614084681
5206.25,0.140625,85233.74463419776,5543.285255808407,70433.79238235558
5250.0,0.1484375,86410.70060387251,6454.531321306823,65396.16209411473
5293.75,0.1875,85799.00919311034,5706.63371251628,72050.14071682771
5337.5,0.21875,86644.06408351775,5259.148171645566,71453.6563375468
5381.25,0.1953125,87206.7800476136,5947.240225552727,69302.66693253105
5425.0,0.171875,88619.27982329023,6757.620298515574,72902.84829679568
5468.75,0.21875,89249.56839695954,6170.77344577846,75156.062351398
5512.5,0.25,87800.39804506593,5851.233215439403,71882.99626510128
5556.25,0.2265625,88408.40139802262,5984.61481268869,72066.67261467027
5600.0,0.2578125,89108.21525862612,6488.847430777833,73342.34395715839
5643.75,0.3046875,89797.75268919091,6856.276354530939,75011.35651291301
5687.5,0.2421875,90148.37448551213,6983.389571306954,75313.36759797914
5731.25,0.28125,91107.47235470972,6186.850034725087,70770.21380841668
5775.0,0.21875,90220.25130099547,6792.749308984393,73378.56236065907
5818.75,0.3203125,91363.89868128541,6988.751848840799,73783.30447302491
5862.5,0.3828125,91012.15590847138,7231.471709495025,73673.65943889157
5906.25,0.34375,93206.70917538663,6275.1917641025175,78704.81800636521
5950.0,0.3828125,92245.47965558147,5976.671114081234,71708.15631318092
5993.75,0.34375,92879.68706275028,6295.066856652486,78413.6821567769
6037.5,0.46875,93551.32374803988,7331.1030967421375,75148.33207005862
6081.25,0.40625,93512.91934262172,6771.089473121115,77931.78551330115
6125.0,0.40625,94603.85188187734,6887.8314202432375,74816.75717014942
6168.75,0.3515625,94902.54658681773,7125.19853973733,74225.11696602928
6212.5,0.484375,95327.2759698837,6970.437325833208,75473.16632199707
6256.25,0.4921875,95758.8125631922,5737.841346379701,79229.26102639677
6300.0,0.4140625,95016.3026293062,6474.5756252417605,79839.19087426394
6343.75,0.5234375,96499.40040609796,7671.866092677624,75464.14254157373
6387.5,0.484375,96344.50649223797,7430.363369247973,73381.21016675595
6431.25,0.5078125,95995.59380146011,7381.067536031306,75399.97028405569
6475.0,0.5234375,97087.47220251654,7811.551419398694,76909.64164977736
6518.75,0.5390625,95949.52057065803,7681.115829282081,79886.28694222379
6562.5,0.5546875,97189.31492349548,7290.215850419231,79892.17132520222
6606.25,0.5546875,97213.92938026297,8096.094450664581,77825.63878758054
6650.0,0.5390625,98823.00259904923,7520.830895173225,83177.50150655792
6693.75,0.625,98148.61373479456,7274.14167912647,76674.97565661697
6737.5,0.640625,97691.58077829123,8167.746297790951,78658.60221636365
6781.25,0.6484375,98573.66043265047,7658.537001255379,77643.27616463182
6825.0,0.6796875,99411.38467628534,8000.610935351156,75453.2024104456
6868.75,0.7109375,100386.61029516783,7762.978726317602,77739.15662133537
6912.5,0.671875,101255.64552614963,7259.038401373169,87330.5979939081
6956.25,0.6875,101076.23452443439,7508.10857047626,83550.09408480802
7000.0,0.6953125,101163.56485870603,7633.461396545273,83348.55058611091
7043.75,0.671875,100916.94050271952,7943.304132687224,79874.41324160201
7087.5,0.6875,102370.77821836906,8300.392379883016,83148.17237430718
7131.25,0.71875,102352.81380623329,9349.399532205414,78466.80184293183
7175.0,0.6875,104351.05900683954,8042.132983652738,79128.48394672014
7218.75,0.7734375,101380.52115019412,8141.212209938969,81313.88150413556
7262.5,0.7421875,103590.65805992382,9077.751189373714,80763.15185907547
7306.25,0.703125,104394.18052582837,9521.142164506318,78111.63037226442
7350.0,0.734375,102773.71591298151,8638.583695970668,84371.06807501684
7393.75,0.78125,103464.34907658689,8390.837337039093,81313.49352654733
7437.5,0.75,105792.333657795,7679.244583715128,79429.38119364245
7481.25,0.7890625,105598.82157365658,8836.61921018704,86636.05787756038
7525.0,0.8203125,103731.21063628173,8694.191064742252,79513.22500948049
7568.75,0.8203125,103846.15934676107,8124.69684953504,77576.21072179067
7612.5,0.75,106151.78833704613,8885.135197847032,81796.95302918123
7656.25,0.8515625,105905.47488067609,8632.285547375337,77268.60824862152
7700.0,0.7734375,106265.81066865526,8752.65357318348,80841.21217469533
7743.75,0.8359375,105502.8531962261,9567.986297702639,83386.44173445238
7787.5,0.8984375,106641.36014584205,8652.395530926678,86578.74388778908
7831.25,0.828125,108265.92464070473,8139.539901106122,88408.94020106737
7875.0,0.8671875,108500.5160775226,7998.743064450372,89739.59503694373
7918.75,0.8046875,107586.3954229132,9279.254187551234,87445.0281302412
7962.5,0.8359375,107149.7388162335,9088.885904106804,83186.6642269778
8006.25,0.8828125,108053.1625611984,8941.918131757533,80891.87824113696
8050.0,0.8828125,108232.9416051982,8327.942813874582,85533.55552743375
8093.75,0.875,109177.82208884427,9782.225030871028,81310.6479326926
8137.5,0.8828125,110695.4942313763,9162.09970864013,87479.47957768897
8181.25,0.890625,108759.96624529363,8802.368365039594,82787.58269094455
8225.0,0.921875,108750.53616601952,9745.757779898893,85401.64120896102
8268.75,0.890625,109094.77651095811,9728.396599304686,86433.38025738602
8312.5,0.8984375,110421.98251855852,8930.972010192989,84317.05108763365
8356.25,0.921875,110445.7067252101,9901.322286837923,88005.82685461652
8400.0,0.8984375,110731.8150089333,8037.490225963346,90467.59931732132
8443.75,0.921875,111712.92755696856,9894.669494883392,78957.46353913937
8487.5,0.890625,110717.42924462505,8626.185933792949,88412.64814995416
8531.25,0.9140625,111467.38593683158,8572.975858953154,85880.55886824656
