Relaxation Parameter A,Probability P_f,E_avg,E_std,E_min
4375.0,0.078125,74230.50073867709,4578.875092188411,61326.32597859448
4418.75,0.078125,75621.99530345897,5121.758949654495,64141.702332403336
4462.5,0.109375,75153.66217405796,4765.472892621707,62159.603563859506
4506.25,0.109375,75489.01290070111,5215.970823723879,59894.017985485436
4550.0,0.109375,76766.77345941609,4943.436267872448,63914.284498064255
4593.75,0.125,76871.56366768645,4674.436885314028,64699.78104181838
4637.5,0.09375,77229.09968078687,4167.475329397871,66991.1399497333
4681.25,0.1328125,77209.21475443889,4549.233296803193,65886.01620375726
4725.0,0.1171875,78116.87548318919,4777.609258092808,65478.811430643866
4768.75,0.2265625,78624.59020012195,5115.75168541614,66948.2598048785
4812.5,0.15625,78609.63695191844,5431.041829752772,66251.95612843547
4856.25,0.171875,79369.66881440696,5302.79062760275,63434.6073057045
4900.0,0.3046875,79421.26734098903,5170.449634349129,68415.54974755907
4943.75,0.2109375,79618.79398619004,5784.653266493883,64608.32446277136
4987.5,0.25,80461.6217207124,4996.412751382564,67004.09525390225
5031.25,0.1796875,81461.51701906312,5618.978982300925,65768.26429015794
5075.0,0.2109375,81474.39443349233,5008.251611543865,65197.04519141046
5118.75,0.2890625,82012.90814658934,5993.927677120663,67170.3492297008
5162.5,0.3125,80999.58538397918,5415.599788656859,67257.4062364802
5206.25,0.28125,82958.4269458011,5419.088647167425,69403.73969636485
5250.0,0.3125,83438.61764449469,5262.504830124311,70147.14320977841
5293.75,0.3125,83361.87091426252,5442.882529600397,69018.15316146243
5337.5,0.3671875,83389.324998007,6027.605785672331,65120.24127030675
5381.25,0.3515625,84588.28585402666,5440.088369449362,70217.46939790132
5425.0,0.3046875,85391.10129378103,6000.1779809422105,69703.53427962781
5468.75,0.3828125,84587.92070374747,6248.514325074924,70618.47537170863
5512.5,0.390625,85898.17734365797,6639.807422326752,65478.644230106496
5556.25,0.5234375,85633.42496264141,5860.690945234542,70506.35010198614
5600.0,0.515625,86000.4871674371,6871.193861659332,69525.79558775178
5643.75,0.4765625,85905.8996100961,5398.718013209577,74017.80224570079
5687.5,0.4921875,88329.12401079158,6459.697239440634,72578.29807215801
5731.25,0.515625,87916.96999306473,6296.378745542438,70621.32533077063
5775.0,0.4453125,87498.00550601106,6571.82303704966,62438.97181698377
5818.75,0.5234375,86985.90940648013,6556.480222027448,70640.43099087907
5862.5,0.53125,89137.60879217775,6370.913548938631,74013.07450637163
5906.25,0.5625,87664.49862269031,6382.725591784603,69177.95563469466
5950.0,0.6171875,88731.14593019802,6114.6949001276935,72003.92117587
5993.75,0.578125,88735.94159649966,6655.227351875887,71337.13965953176
6037.5,0.5546875,89694.99915251334,6333.59894616289,71701.8550560518
6081.25,0.6171875,90699.5591133303,6858.548319717305,72907.38899931684
6125.0,0.6328125,90457.2101106606,6948.466885789753,74030.43742334755
6168.75,0.5703125,91305.64231293577,7071.109514296565,70275.61755989114
6212.5,0.640625,91108.86180469439,6559.625899210755,74367.38261523424
6256.25,0.6484375,91349.14500077897,7247.213246405338,68656.10895935918
6300.0,0.671875,91866.35671419225,7438.000044471849,70968.27489676228
6343.75,0.65625,92083.48010436032,6111.183318097435,69734.84412705444
6387.5,0.671875,93158.11552471596,7177.279799982675,76389.49723315891
6431.25,0.6953125,93413.1464341442,6067.95433132181,78385.69633478107
6475.0,0.6875,92830.84958097384,7126.1287741434,74743.82283761713
6518.75,0.65625,93209.4914911709,7406.600741241045,70046.4210271954
6562.5,0.7109375,93432.15637791833,7417.031719708729,75505.72414446645
6606.25,0.796875,94339.29762798743,6232.714717860302,82507.78734953271
6650.0,0.7578125,93810.27754487928,7529.405289266986,71256.65627218969
6693.75,0.7265625,95270.08847501263,7656.312512901018,77031.45560081169
6737.5,0.765625,94679.5122804884,7573.489248073888,78027.60895244125
6781.25,0.796875,94916.07583463751,7292.708253922745,78661.01709660818
6825.0,0.7734375,94874.66121589027,7515.1500578793,72816.50047498278
6868.75,0.7890625,96449.0356947797,7924.584587956346,77399.36982054898
6912.5,0.8203125,96092.02507186349,8003.696980109379,77556.2725972588
6956.25,0.828125,96154.09684468008,7366.886114113826,72445.86172626098
7000.0,0.84375,96279.95861567515,6942.060763291664,81393.93461909413
7043.75,0.828125,97270.45503665588,7097.108639038708,76120.86526056606
7087.5,0.859375,98180.8807189132,7698.909542066299,78236.47766445571
7131.25,0.875,98358.7005372709,7347.1849361246595,82258.2583765469
7175.0,0.859375,97702.53971550729,7776.051150915627,75093.08238203189
7218.75,0.8984375,98046.79308133913,7810.143217982273,76584.55194022629
7262.5,0.921875,98223.49197421048,7854.439629398805,79307.97941047844
7306.25,0.9296875,96437.35041916365,7818.303298743116,76974.58913574251
7350.0,0.875,99360.65775375732,8637.45483269053,80097.4436082379
7393.75,0.90625,99076.89799644327,7553.312947726485,79675.30712006649
7437.5,0.875,100521.67395239901,7937.793439713297,79557.14486846077
7481.25,0.8984375,100610.21015105896,8033.857476217773,83269.73916211026
7525.0,0.8828125,101161.73265816875,7915.730506084779,74880.19609586173
7568.75,0.8671875,99997.72563477278,8755.03942523008,76788.20037119708
7612.5,0.890625,99786.30465303926,8261.60125200439,75971.33219635877
7656.25,0.9453125,99895.42300132281,9748.305609203537,73331.35473326704
7700.0,0.9296875,100489.10623471689,8107.670776674309,75053.85290584544
7743.75,0.859375,101539.87033743503,8232.721007471207,78119.56274344976
7787.5,0.953125,100503.90344425749,7490.517819872076,78635.08093179489
7831.25,0.9375,101524.00617043689,8742.89992750683,78726.32516337244
7875.0,0.9375,101653.52119931795,8188.537369939856,82580.64487059147
